L0,L1,L2,L3,L4,L5,value,rest,fd
3925,3996,31015,34650,,,3489.2020435046,0,3489.2020435046
3925,3996,31015,34656,,,3150.2144643758,0,3150.2144643758
3925,3996,31015,34683,,,3523.16838006978,0,3523.16838006978
3925,3996,31015,34710,,,5833.89546668769,0,5833.89546668769
3925,3996,31015,34733,,,4995.82965395997,0,4995.82965395997
3925,3996,31015,34735,,,4649.24648914689,0,4649.24648914689
3925,3996,31015,34768,,,12033.3999655381,0,12033.3999655381
3925,3996,31015,34769,,,2839.53461912328,0,2839.53461912328
3925,3996,31015,34777,,,4749.41612028582,0,4749.41612028582
3925,3996,31015,34785,,,33100.6900314569,0,33100.6900314569
3925,3996,31015,34791,,,74712.0082376023,0,74712.0082376023
3925,3996,31015,34800,,,3207.93217093875,0,3207.93217093875
3925,3996,31015,34809,,,2892.86259175317,0,2892.86259175317
3925,3996,31015,34810,,,19088.1354186631,0,19088.1354186631
3925,3996,31015,34816,,,49356.1515835705,0,49356.1515835705
3925,3996,31015,34831,,,34760.9637440401,0,34760.9637440401
3925,3996,31015,34832,,,2542.249990137,0,2542.249990137
3925,3996,31015,34837,,,12884.3437136633,0,12884.3437136633
3925,3996,31015,34841,,,32903.0425612286,0,32903.0425612286
3925,3996,31015,34847,,,15036.4828682541,0,15036.4828682541
3925,3996,31015,34872,,,6485.00433772684,0,6485.00433772684
3925,3996,31015,34881,,,5643.79633344735,0,5643.79633344735
3925,3996,31015,34889,,,5111.06230716225,0,5111.06230716225
3925,3996,31015,34899,,,29640.2602694138,0,29640.2602694138
3925,3996,31015,34913,,,12620.7023170184,0,12620.7023170184
3925,3996,31015,34917,,,5924.25749264741,0,5924.25749264741
3925,3996,31015,34918,,,3236.99217884274,0,3236.99217884274
3925,3996,31015,34928,,,8789.69813977813,0,8789.69813977813
3925,3996,31015,34932,,,49230.8164282435,0,49230.8164282435
3925,3996,31015,34934,,,164939.955288744,0,164939.955288744
3925,3996,31015,34946,,,4336.14410303879,0,4336.14410303879
3925,3996,31015,34953,,,227861.187376721,0,227861.187376721
