L0,L1,L2,L3,L4,L5,value
2101,3969,31050,31015,31016,,15526.898079016
2101,3969,31050,31015,0,,24051.9754876817
2101,3969,31050,31016,0,,10737.8435172263
2101,3969,31050,31022,0,,16666.1369681658
2101,3969,31050,31023,0,,11986.2479997329
2101,3969,31050,31046,31056,,35460.6944483652
2101,3969,31050,31046,0,,21399.7725822682
2101,3969,31050,31050,31015,,16565.1072908653
2101,3969,31050,31050,31046,,14394.4288389059
2101,3969,31050,31050,31050,,86781.9341890679
2101,3969,31050,31050,31056,,11697.4500314587
2101,3969,31050,31050,31135,,69009.3105181035
2101,3969,31050,31050,34791,,16901.9421767805
2101,3969,31050,31050,0,,127453.377066859
2101,3969,31050,31056,0,,46206.9373713888
2101,3969,31050,31057,0,,20031.751572118
2101,3969,31050,31059,31110,,10581.3374275315
2101,3969,31050,31059,0,,3588.07761101518
2101,3969,31050,31063,31110,,12286.4420334945
2101,3969,31050,31063,0,,17790.1875506529
2101,3969,31050,31068,0,,12302.6900335868
2101,3969,31050,31079,0,,17705.3940647619
2101,3969,31050,31080,0,,12301.759235921
2101,3969,31050,31081,0,,22773.2351947709
2101,3969,31050,31085,0,,11560.433600916
2101,3969,31050,31110,34791,,10205.407826403
2101,3969,31050,31110,0,,648.087289994322
2101,3969,31050,31131,34791,,14071.1261294621
2101,3969,31050,31131,0,,7364.71695595406
2101,3969,31050,31133,34791,,11069.9723080214
2101,3969,31050,31133,0,,25.4950018911709
2101,3969,31050,31135,34791,,265090.965715031
2101,3969,31050,31135,0,,7507.66736971225
2101,3969,31050,31850,0,,9162.77141844852
2101,3969,31059,31059,31110,,11512.5502307099
2101,3969,31059,31059,0,,3903.84712815403
2101,3969,31059,31110,34791,,115313.223757804
2101,3969,31059,31110,0,,7322.8856658092
2101,3969,31063,31068,0,,9691.35893989997
2101,3969,31063,31110,34791,,27898.4340903174
2101,3969,31063,31110,0,,1771.67055469371
2101,3969,31077,31077,0,,11503.8263519196
2101,3969,31077,31078,0,,9900.86036733069
2101,3969,31077,31110,0,,8847.03147465242
2101,3969,31078,31078,31078,,9032.96367796188
2101,3969,31078,31078,34791,,15493.4172200051
2101,3969,31078,31078,0,,20938.7087811841
2101,3969,31079,31079,31079,,9848.29447062638
2101,3969,31079,31079,0,,19611.6169623235
2101,3969,31080,31078,0,,14180.5830073734
2101,3969,31080,31080,34791,,9644.53315727206
2101,3969,31080,31080,0,,18827.0136652
2101,3969,31080,31110,34791,,15949.470652523
2101,3969,31080,31110,0,,1012.85998441875
2101,3969,31081,31079,0,,11379.1621053432
2101,3969,31081,31081,31081,,9515.56114581177
2101,3969,31081,31081,0,,37181.613442687
2101,3969,31083,31083,34791,,13927.3377244779
2101,3969,31083,31083,0,,10061.4855207901
2101,3969,31084,31084,31084,,13929.2720013237
2101,3969,31084,31084,34791,,13583.3146191422
2101,3969,31084,31084,0,,9924.87750923559
2101,3969,31085,31064,0,,9399.47178090918
2101,3969,31085,31085,0,,26768.5365486452
2101,3982,3997,4015,34791,,3037961.36039224
2101,3982,3997,4015,34952,,26289.6188489542
2101,3982,3997,4015,0,,2347.84122648697
2101,3982,3997,4020,34791,,144874.522100271
2101,3982,3997,4020,0,,1003.98006581638
2101,3982,3997,4021,31016,,49823.7932705232
2101,3982,3997,4021,34791,,87087.3749873531
2101,3982,3997,4021,0,,2068.8713912803
2101,3982,3997,4022,33817,,46501.2471233131
2101,3982,3997,4022,0,,916293.671905853
2101,3982,3998,4015,34791,,159841.879738581
2101,3982,3998,4015,0,,1506.75565169337
2101,3982,3998,4022,0,,63642.6450377711
2101,3982,3999,4014,31015,,9757.62334728612
2101,3982,3999,4014,0,,166.236901425153
2101,3982,3999,4016,34791,,30211.928727626
2101,3982,3999,4016,0,,22.540289931348
2101,3982,4000,4016,34791,,37740.9691431719
2101,3982,4000,4016,0,,28.157500120119
2101,3982,4000,4022,0,,9716.29608967845
2101,3982,4001,4017,34791,,8658212.03790367
2101,3982,4001,4017,34827,,14522.0379187978
2101,3982,4001,4017,34841,,10228.7458357565
2101,3982,4001,4017,0,,14631.6852819985
2101,3982,4001,4020,34791,,410898.171356742
2101,3982,4001,4020,0,,2847.52327146277
2101,3982,4001,4021,31016,,141311.979829999
2101,3982,4001,4021,34791,,247000.249676718
2101,3982,4001,4021,0,,5867.80518151412
2101,3982,4001,4024,0,,8936.3782890966
2101,3982,4001,8697,0,,15633.4632598616
2101,3982,4002,4013,34791,,1140877.39578466
2101,3982,4002,4013,0,,25193.0677824325
2101,3982,4002,4018,34791,,723334.678174663
2101,3982,4002,4018,34841,,9954.57574881306
2101,3982,4002,4018,0,,7258.74364281563
2101,3982,4002,4020,34791,,34985.5144154029
2101,3982,4002,4020,0,,242.449524983318
2101,3982,4002,4021,31016,,12031.8673872104
2101,3982,4002,4021,34791,,21030.5895670936
2101,3982,4002,4021,0,,499.608411706477
2101,3982,4003,4019,34791,,326084.072334427
2101,3982,4003,4019,0,,2762.7608038258
2101,3982,4003,4020,34791,,15535.6245091839
2101,3982,4003,4020,0,,107.661837920912
2101,3982,4003,4021,34791,,9338.81774158741
2101,3982,4003,4021,0,,5564.71173315619
2101,3982,4004,4019,34791,,196475.073513493
2101,3982,4004,4019,0,,1664.64319506894
2101,3982,4004,4020,34791,,9360.66256063396
2101,3982,4004,4020,0,,64.869367487581
2101,3982,4004,4021,0,,8979.80704239263
2101,3982,4005,4019,34791,,76965.4771980861
2101,3982,4005,4019,0,,652.09319218923
2101,3982,4006,4019,34791,,15185.1362850692
2101,3982,4006,4019,0,,128.656695890732
2101,3982,4008,4019,34791,,118392.588249304
2101,3982,4008,4019,0,,1003.08610579177
2101,3982,4011,3997,0,,11956.4240420157
2101,3982,4011,4001,4017,,15957.5065851911
2101,3982,4011,4001,0,,1539.67389593081
2101,3982,10497,10515,34841,,24734.0114040716
2101,3982,10497,10515,0,,202.319029824313
2101,3982,10501,10517,34841,,60319.088710889
2101,3982,10501,10517,0,,86.0800846808096
2101,3982,10502,10513,34841,,29439.5573939627
2101,3982,10502,10513,0,,12.6577496114094
2101,3982,10502,10518,34841,,16989.8204744055
2101,3982,10502,10518,0,,48.9054116273864
2101,3982,11277,11295,34847,,16965.9415154464
2101,3982,11277,11295,0,,1310.1106915028
2101,3982,11281,11297,34847,,22574.3846283499
2101,3982,11281,11297,0,,58.2903369161308
2101,3997,4021,31016,0,,9987.65299071592
2101,3997,4022,33817,0,,9321.61703107318
2101,4001,4021,31016,34791,,10757.8729065447
2101,4001,4021,31016,0,,17569.4567752778
2101,5802,5817,5835,34805,,11826.0243499298
2101,5802,5817,5835,0,,7.19328234535587
2101,5802,5818,5835,34805,,10600.4523644792
2101,5802,5818,5835,0,,6.44781750738126
2101,5802,5822,5833,34805,,12519.7751358681
2101,5802,5822,5833,0,,49.2471947366152
2101,5802,5822,5838,34805,,28277.7077584855
2101,5802,5822,5838,0,,12.8761896646127
2101,6322,6341,6357,34809,,9308.55508818087
2101,6322,6341,6357,0,,1888.81263604617
2101,7232,5171,5187,0,,9137.74026639365
2101,7232,7251,7267,34816,,36387.5619791133
2101,7232,7251,7267,0,,19786.9599687789
2101,7232,7251,7271,0,,9643.6101809864
2101,9442,9462,9473,34833,,11007.9364960746
2101,9442,9462,9473,0,,10.6302003490653
2101,9442,9462,9478,34833,,27486.3222703252
2101,9442,9462,9478,0,,361.613995653533
2101,9962,9977,9995,34837,,16527.4993325008
2101,9962,9977,9995,0,,3577.82214668274
2101,9962,9981,9997,34837,,54311.2586224784
2101,9962,9981,9997,0,,7669.84013982322
2101,9962,9982,9993,34837,,11410.0966168751
2101,9962,9982,9993,0,,387.585194401892
2101,9962,9982,9998,34837,,15524.4304486055
2101,9962,9982,9998,0,,3182.35440173623
2101,10482,10497,10515,34841,,35059.4588130404
2101,10482,10497,10515,0,,286.779025744775
2101,10482,10497,10522,0,,11233.2279047912
2101,10482,10501,10517,34841,,85499.8638009612
2101,10482,10501,10517,0,,122.015031617277
2101,10482,10502,10513,34841,,41729.3795602386
2101,10482,10502,10513,0,,17.9418471155849
2101,10482,10502,10518,34841,,24082.3820055858
2101,10482,10502,10518,0,,69.3214390773221
2101,11262,11277,11295,34847,,33906.5970291107
2101,11262,11277,11295,0,,2618.26879692308
2101,11262,11281,11297,34847,,45115.1244436829
2101,11262,11281,11297,0,,116.493798042799
2101,11262,11282,11298,0,,8596.56501588516
2101,12822,12841,12857,34859,,10985.3581334845
2101,12822,12841,12857,0,,610.919696743893
2101,12822,12842,12853,34859,,12049.7173184984
2101,12822,12842,12853,0,,2227.8960305802
2101,12822,12842,12858,34859,,24143.5491039491
2101,12822,12842,12858,0,,5649.52327181301
2101,13602,13617,13635,34865,,14360.7326898803
2101,13602,13617,13635,0,,1107.04260885713
2101,13602,13621,13637,34865,,23174.3479853124
2101,13602,13621,13637,0,,2346.14573269422
2101,13602,13622,13633,34865,,15893.8240880665
2101,13602,13622,13633,0,,6.38231416148101
2101,13602,13622,13638,34865,,17931.9900347464
2101,13602,13622,13638,0,,54.3390386795456
2101,13602,13623,13639,34865,,11734.1985304206
2101,13602,13623,13639,0,,1140.02210800042
2101,14512,1141,1157,0,,9287.58206251543
2101,14512,7251,7267,34816,,40198.1741917627
2101,14512,7251,7267,0,,21859.1084504913
2101,14512,7251,7271,0,,10653.5173231794
2101,14512,14531,7267,0,,9999.84728780703
2101,14512,14531,14547,34872,,11055.584205598
2101,14512,14531,14547,0,,16717.6715333429
2101,14512,14532,14548,0,,9412.67536461959
2101,14512,16741,16757,0,,11204.5500062372
2101,14512,22327,22345,34932,,10205.5929237279
2101,14512,22327,22345,0,,1223.78830657661
2101,14512,22331,22347,34932,,14127.2675821138
2101,14512,22331,22347,0,,3552.84630474869
2101,14512,22332,22348,34932,,14069.5093629586
2101,14512,22332,22348,0,,2202.43429339863
2101,14512,24151,24167,34816,,8626.58823464952
2101,14512,24151,24167,34946,,14232.149186429
2101,14512,24151,24167,0,,15951.4998108279
2101,15682,15697,15715,34881,,19893.3844454805
2101,15682,15697,15715,0,,105.69342237828
2101,15682,15701,15717,34881,,42190.9975134732
2101,15682,15701,15717,0,,5773.4402037988
2101,15682,15702,15713,34881,,9657.59043159449
2101,15682,15702,15713,0,,59.4883557929359
2101,15682,15702,15718,34881,,15823.3065804922
2101,15682,15702,15718,0,,18.6277731746591
2101,15682,20377,20395,34917,,9255.91077874129
2101,15682,20377,20395,0,,703.992601675117
2101,15682,20381,20397,34917,,27444.7839963263
2101,15682,20381,20397,0,,2728.44486699246
2101,16852,16867,16885,34890,,12274.3388216951
2101,16852,16867,16885,0,,1964.47026584238
2101,16852,16871,16887,34765,,8944.9661717905
2101,16852,16871,16887,34890,,69209.9650455205
2101,16852,16871,16887,0,,13666.4754296568
2101,16852,16871,16891,34890,,9824.80257789061
2101,16852,16871,16891,0,,3126.0883689001
2101,16852,16872,16883,34890,,11799.1482179259
2101,16852,16872,16883,0,,3602.00267389182
2101,16852,16872,16888,34890,,31935.0642447834
2101,16852,16872,16888,0,,2605.02379850945
2101,18022,18041,18057,34899,,11475.3293378938
2101,18022,18041,18057,0,,384.223150670998
2101,18802,18817,18835,34905,,13606.5490157064
2101,18802,18817,18835,0,,8120.71529742472
2101,18802,18819,18836,34905,,9568.06221197133
2101,18802,18819,18836,0,,60.00031204976
2101,18802,18822,18833,34905,,29456.3454291096
2101,18802,18822,18833,0,,9020.26503019154
2101,18802,18822,18838,34905,,86729.5159020582
2101,18802,18822,18838,0,,4873.79519142449
2101,18802,18822,18840,34905,,12085.2196421311
2101,18802,18822,18840,0,,43.7697077611475
2101,18802,18826,18839,34905,,15550.1265966007
2101,18802,18826,18839,0,,-25.4206983451411
2101,19842,6467,6485,0,,9097.3256712509
2101,19842,6471,6487,34810,,16579.8675171172
2101,19842,6471,6487,0,,5096.60267860419
2101,19842,19857,19875,34913,,53308.7465476445
2101,19842,19857,19875,0,,15586.5514272867
2101,19842,19857,19882,0,,11420.1770861302
2101,19842,19861,16887,34890,,13824.1680062122
2101,19842,19861,16887,0,,4516.46475121713
2101,19842,19861,19877,34791,,19432.9062901479
2101,19842,19861,19877,34810,,50505.775598192
2101,19842,19861,19877,34816,,11370.6594459639
2101,19842,19861,19877,34837,,24745.5536783883
2101,19842,19861,19877,34841,,10046.4034805504
2101,19842,19861,19877,34890,,18699.0871100885
2101,19842,19861,19877,34899,,10416.5857739368
2101,19842,19861,19877,34913,,424486.395375721
2101,19842,19861,19877,0,,61671.4845758782
2101,19842,19861,19880,34913,,25523.8245709933
2101,19842,19861,19880,0,,18934.5475527222
2101,19842,19861,19881,19861,,9159.70403668723
2101,19842,19861,19881,26710,,25299.0913450958
2101,19842,19861,19881,0,,31980.1068137883
2101,19842,19861,19884,34890,,9913.78243359329
2101,19842,19861,19884,0,,14815.9123352845
2101,19842,19862,19873,34913,,50395.7092488527
2101,19842,19862,19873,0,,8452.04565603616
2101,19842,19862,19878,34913,,91576.2618096367
2101,19842,19862,19878,0,,13590.7505948021
2101,19842,19862,19881,0,,11066.6125466241
2101,19842,19863,19879,34913,,8623.22231013065
2101,19842,19863,19879,0,,4599.99237867604
2101,19842,21807,21825,34928,,12491.222343861
2101,19842,21807,21825,0,,60.6655227230129
2101,20882,20897,20922,33017,,9827.11844824776
2101,20882,20897,20922,0,,5275.02626584546
2101,20882,20901,20917,34921,,380537.954578626
2101,20882,20901,20917,0,,2118.87652629752
2101,20882,20901,20920,34921,,14667.8605783124
2101,20882,20901,20920,0,,9715.55065406864
2101,20882,20901,20921,33017,,8598.04006272604
2101,20882,20901,20921,0,,16017.7291843167
2101,20882,20902,20913,34921,,62599.4623286448
2101,20882,20902,20913,0,,513.300276502725
2101,20882,20902,20918,34921,,109239.466882161
2101,20882,20902,20918,0,,804.83780695024
2101,21142,21157,11685,34850,,28704.6339264609
2101,21142,21157,11685,0,,0
2101,21142,21157,21175,34923,,40291.4946051781
2101,21142,21157,21175,0,,29510.4221480226
2101,21142,21157,21184,0,,9875.95632524678
2101,21142,21158,11685,34850,,19886.3730144626
2101,21142,21158,11685,0,,0
2101,21142,21158,21175,34923,,10754.357247224
2101,21142,21158,21175,0,,7876.73987788575
2101,21142,21161,21177,34923,,199167.61870562
2101,21142,21161,21177,0,,4664.14198238909
2101,21142,21161,21184,34841,,12558.0682693701
2101,21142,21161,21184,0,,16281.1622258386
2101,21142,21162,21173,34923,,76303.6647619984
2101,21142,21162,21173,0,,2132.17209004456
2101,21142,21162,21178,34841,,18852.0741557905
2101,21142,21162,21178,34923,,72025.0099892905
2101,21142,21162,21178,34932,,9429.38578834817
2101,21142,21162,21178,0,,8146.01643075979
2101,21142,21162,21184,0,,15344.4499595068
2101,21792,21807,21825,34928,,22637.050449707
2101,21792,21807,21825,0,,109.940281313911
2101,21792,21812,21823,0,,8747.42518949556
2101,21792,21812,21828,34928,,11704.1902851957
2101,21792,21812,21828,0,,3326.34022758946
2101,22312,22327,22345,34932,,45187.6178540331
2101,22312,22327,22345,0,,5418.60514573787
2101,22312,22331,22347,34932,,62551.7374240945
2101,22312,22331,22347,0,,15731.0469183845
2101,22312,22332,22343,34932,,28908.8808901565
2101,22312,22332,22343,0,,826.570768911043
2101,22312,22332,22348,34932,,62295.999579697
2101,22312,22332,22348,0,,9751.78609831919
2101,22572,22587,22605,34934,,24490.8610983906
2101,22572,22587,22605,0,,3886.77459117015
2101,22572,22591,22607,34934,,12396.7007304543
2101,22572,22591,22607,0,,3171.38745650635
2101,22572,22592,22608,34934,,11645.7780964611
2101,22572,22592,22608,0,,3356.53888626102
2101,2101,2162,2177,2195,34777,42985.9897391425
2101,2101,2162,2177,2195,0,9697.68547811206
2101,2101,2162,2181,2197,34777,31678.5633890178
2101,2101,2162,2181,2197,0,8595.1575331231
2101,2101,2162,2182,2193,34777,14019.4211121286
2101,2101,2162,2182,2193,0,131.421267017035
2101,2101,2162,2182,2198,34777,58075.9768574781
2101,2101,2162,2182,2198,0,21881.0031435109
2101,2101,3982,3997,4015,34791,43009.4975655964
2101,2101,3982,3997,4015,0,405.430689625534
2101,2101,3982,3997,4022,0,13630.6294958297
2101,2101,3982,4001,4017,34791,122577.381800062
2101,2101,3982,4001,4017,0,557.551596356084
2101,2101,3982,4002,4013,34791,16151.8063449987
2101,2101,3982,4002,4013,0,356.667205049157
2101,2101,3982,4002,4018,34791,10240.5058489776
2101,2101,3982,4002,4018,0,243.695073980303
2101,2101,19842,19861,19877,0,8938.59793124611
2101,2149,31050,31050,31050,0,9547.05207464592
2101,2149,31578,31569,31603,34777,21360.1183768828
2101,2149,31578,31569,31603,0,6943.50203405599
2101,2149,31578,31574,31608,34777,10260.9777958264
2101,2149,31578,31574,31608,0,610.717558000081
2101,2149,31578,31578,31622,0,16644.3613956742
2101,2149,31578,31618,31685,34777,10802.3942479491
2101,2149,31578,31618,31685,0,827.31782592651
2101,2149,31578,31618,31710,34777,10216.0376513313
2101,2149,31578,31618,31710,0,1294.86522764312
2101,2149,31578,31620,31022,0,19355.7067153049
2101,2149,31578,31622,31622,34777,13877.0500735963
2101,2149,31578,31622,31622,0,24854.7032182504
2101,2149,31578,31622,31623,0,12690.4274348286
2101,2149,31578,31622,31650,0,11551.0977874512
2101,2149,31578,31622,31685,34777,11447.0149009409
2101,2149,31578,31622,31685,0,876.687081013803
2101,2149,31578,31622,31735,34777,12622.6285257666
2101,2149,31578,31622,31735,0,6.01964607595548
2101,2149,31652,31632,31718,0,8657.94942026186
2101,2149,31652,31649,31565,0,10889.8206398712
2101,2162,2177,2200,31617,34777,11995.5056174788
2101,2162,2177,2200,31617,0,4920.06155365402
2101,2162,2177,2200,31652,34777,8951.11032522957
2101,2162,2177,2200,31652,0,3610.37968789208
2101,2162,2177,2201,31617,34777,38729.406448779
2101,2162,2177,2201,31617,0,15885.2048209475
2101,2162,2177,2201,31650,0,11545.013848264
2101,2162,2177,2201,31652,34777,28900.0898343575
2101,2162,2177,2201,31652,0,11656.687665007
2101,2162,2177,2202,31617,31017,8729.48250787804
2101,2162,2177,2202,31617,31617,20938.3920396238
2101,2162,2177,2202,31617,33850,11999.5742162609
2101,2162,2177,2202,31617,34777,254326.84441901
2101,2162,2177,2202,31617,34954,13122.8105731007
2101,2162,2177,2202,31617,0,49524.1204975992
2101,2162,2181,2200,31617,34777,9169.89263877499
2101,2162,2181,2200,31617,0,3761.11167481195
2101,2162,2181,2200,31652,0,9602.55603027924
2101,2162,2181,2201,31617,34777,29606.4634892336
2101,2162,2181,2201,31617,0,12143.3499677403
2101,2162,2181,2201,31650,0,8825.51689588574
2101,2162,2181,2201,31652,34777,22092.5010985665
2101,2162,2181,2201,31652,0,8910.88527824084
2101,2162,2182,2198,33850,0,10837.3741851731
2101,2162,2182,2200,31617,34777,18205.3434731596
2101,2162,2182,2200,31617,0,7467.08086759118
2101,2162,2182,2200,31652,34777,13584.9244820077
2101,2162,2182,2200,31652,0,5479.40240141445
2101,2162,2182,2201,31617,34777,58778.8601327682
2101,2162,2182,2201,31617,0,24108.663621936
2101,2162,2182,2201,31650,34777,8860.99629674935
2101,2162,2182,2201,31650,0,8660.64465882428
2101,2162,2182,2201,31652,34777,43861.0991997708
2101,2162,2182,2201,31652,0,17691.1261157325
2101,2162,2191,2177,2195,34777,25210.0358558706
2101,2162,2191,2177,2195,0,5687.41117991616
2101,2162,2191,2181,2197,0,10399.3481003288
2101,2162,2191,2182,2198,34777,15156.8481552002
2101,2162,2191,2182,2198,0,5710.57191071508
2101,2162,6467,6492,28017,0,16870.9819939679
2101,2162,9457,9482,34617,0,10115.1748934609
2101,2162,9471,9462,9478,0,8620.78405809916
2101,2162,11277,11301,31450,0,15507.3827105879
2101,2162,11281,11301,31450,0,19204.0134530405
2101,2162,11291,11277,11295,34847,13358.2131057961
2101,2162,11291,11277,11295,0,1031.52175747766
2101,2162,11291,11281,11297,34847,11780.8389395907
2101,2162,11291,11281,11297,0,30.4198356787551
2101,3921,3982,3997,4015,34791,28546.1500843653
2101,3921,3982,3997,4015,0,269.091386087615
2101,3921,3982,3997,4022,0,9046.88539406649
2101,3921,3982,4001,4017,34791,81356.7359738721
2101,3921,3982,4001,4017,0,370.056672368326
2101,3921,3982,4002,4013,34791,10720.234230933
2101,3921,3982,4002,4013,0,236.726214947662
2101,3969,31046,31056,31056,0,11909.0503612541
2101,3969,31050,31015,31015,31015,10216.8579247037
2101,3969,31050,31015,31015,0,15639.2883702647
2101,3969,31050,31015,31016,0,15526.8980790161
2101,3969,31050,31046,31056,0,35460.6944483652
2101,3969,31050,31050,31015,0,16565.1072908653
2101,3969,31050,31050,31046,31056,8977.00053255248
2101,3969,31050,31050,31046,0,5417.42830635345
2101,3969,31050,31050,31050,31050,21969.1543425798
2101,3969,31050,31050,31050,31135,17469.9516439012
2101,3969,31050,31050,31050,0,47342.8282025869
2101,3969,31050,31050,31056,0,11697.4500314587
2101,3969,31050,31050,31135,34791,67108.7179035322
2101,3969,31050,31050,31135,0,1900.59261457134
2101,3969,31050,31059,31110,34791,9949.50130245106
2101,3969,31050,31059,31110,0,631.836125080478
2101,3969,31050,31063,31110,34791,11552.7901696696
2101,3969,31050,31063,31110,0,733.651863824937
2101,3969,31059,31059,31110,34791,10825.1092359033
2101,3969,31059,31059,31110,0,687.440994806554
2101,3969,31078,31078,31078,0,9032.96367796189
2101,3969,31079,31079,31079,0,9848.29447062637
2101,3969,31081,31081,31081,0,9515.56114581177
2101,3969,31084,31084,31084,0,13929.2720013236
2101,3982,3997,4021,31016,34791,18921.587094395
2101,3982,3997,4021,31016,0,30902.2061761282
2101,3982,3997,4022,33817,34953,29113.9753866427
2101,3982,3997,4022,33817,0,17387.2717366704
2101,3982,3999,4014,31015,0,9757.62334728613
2101,3982,4001,4021,31016,31016,10473.9992352175
2101,3982,4001,4021,31016,34791,53666.0651130437
2101,3982,4001,4021,31016,34934,8884.77747307458
2101,3982,4001,4021,31016,0,68287.1380086637
2101,3982,4002,4021,31016,0,12031.8673872104
2101,3982,4011,4001,4017,34791,15885.2514336672
2101,3982,4011,4001,4017,0,72.2551515238389
2101,19842,19861,19881,19861,0,9159.70403668723
2101,19842,19861,19881,26710,34913,19781.346791753
2101,19842,19861,19881,26710,0,5517.74455334283
2101,20882,20897,20922,33017,0,9827.11844824775
2101,20882,20901,20921,33017,0,8598.04006272604
